Date,Tmax,Tmin,Rainfall,DayOfYear,Month,DayOfWeek,Rain_Flag,Weather
2022-04-24,25.221938144481964,16.9069556355728,0.0,114,4,6,0,Sunny
2022-04-25,27.229396750093,18.53724902302452,0.0,115,4,0,0,Sunny
2022-04-26,27.504618121917154,16.38594659163047,0.0,116,4,1,0,Sunny
2022-04-27,24.612275576578675,19.77842203580341,0.0,117,4,2,0,Partly Cloudy
2022-04-28,23.93142019274424,15.18216373541498,0.0,118,4,3,0,Partly Cloudy
2022-04-29,24.47104652380593,16.39824144591041,0.0,119,4,4,0,Partly Cloudy
2022-04-30,25.134796162582173,20.03701753923169,0.0,120,4,5,0,Sunny
2022-05-01,26.118531475076985,16.78243874899318,0.0,121,5,6,0,Sunny
2022-05-02,24.22251255931122,15.377518992319423,0.0,122,5,0,0,Partly Cloudy
2022-05-03,25.33107603520521,17.59391975121774,0.0,123,5,1,0,Sunny
2022-05-04,27.250431140041176,16.468509809527696,0.1156260135409008,124,5,2,0,Sunny
2022-05-05,24.61793221249422,15.844913708147796,0.0,125,5,3,0,Partly Cloudy
2022-05-06,24.361448172651,15.372893506250932,0.0,126,5,4,0,Partly Cloudy
2022-05-07,20.58441316350533,15.584413163505332,0.0,127,5,5,0,Partly Cloudy
2022-05-08,18.24616411937598,16.478009224847668,0.0567123253484862,128,5,6,0,Cloudy
2022-05-09,24.171096618688832,13.887690571660633,0.0,129,5,0,0,Partly Cloudy
2022-05-10,23.09278221978834,18.93826611615336,0.0,130,5,1,0,Partly Cloudy
2022-05-11,22.142348772244496,17.53694624311764,0.0,131,5,2,0,Partly Cloudy
2022-05-12,23.549888636214902,15.394280112959873,0.0,132,5,3,0,Partly Cloudy
2022-05-13,22.83439786576553,15.068965093882332,0.0,133,5,4,0,Partly Cloudy
2022-05-14,25.10463780328232,17.404563305647514,0.4539239538693715,134,5,5,0,Sunny
2022-05-15,22.916697345949075,15.950755435367602,0.0,135,5,6,0,Partly Cloudy
2022-05-16,21.147584672007905,13.360035141836116,0.0,136,5,0,0,Partly Cloudy
2022-05-17,24.520307212354187,18.85884226101193,0.4747142604167456,137,5,1,0,Partly Cloudy
2022-05-18,22.00587400015376,15.45710961170838,0.0,138,5,2,0,Partly Cloudy
2022-05-19,23.39501844065184,18.282719156038706,0.0,139,5,3,0,Partly Cloudy
2022-05-20,21.29060918796821,17.889453857196244,0.2208163606869175,140,5,4,0,Partly Cloudy
2022-05-21,20.850967559512423,14.403920614630888,0.0,141,5,5,0,Partly Cloudy
2022-05-22,22.22588181817188,17.39006654700506,0.0,142,5,6,0,Partly Cloudy
2022-05-23,21.99188754974028,14.799197359061512,0.0,143,5,0,0,Partly Cloudy
2022-05-24,22.83635717443151,12.913641292382575,0.0,144,5,1,0,Partly Cloudy
2022-05-25,21.25169890314524,15.015396037802091,0.0,145,5,2,0,Partly Cloudy
2022-05-26,18.03039860447696,16.18863897307685,0.0,146,5,3,0,Cloudy
2022-05-27,20.753564069077484,14.839273313383478,0.0,147,5,4,0,Partly Cloudy
2022-05-28,23.12463322965223,15.015324895367566,0.0,148,5,5,0,Partly Cloudy
2022-05-29,20.862043723469384,17.135106184761838,0.0,149,5,6,0,Partly Cloudy
2022-05-30,20.885767556111585,15.524715023233616,0.0,150,5,0,0,Partly Cloudy
2022-05-31,23.274987935309365,14.046616979520817,0.0,151,5,1,0,Partly Cloudy
2022-06-01,19.80397372367824,16.312589610238245,0.0967799823131312,152,6,2,0,Cloudy
2022-06-02,18.07000570981352,15.505441852840892,0.0,153,6,3,0,Cloudy
2022-06-03,20.76407001518667,11.3773253757733,0.0,154,6,4,0,Partly Cloudy
2022-06-04,20.04875342496229,15.754500299879004,0.0,155,6,5,0,Partly Cloudy
2022-06-05,19.018446944755325,15.653400770557436,0.0,156,6,6,0,Cloudy
2022-06-06,20.53610971799889,15.050988335228684,0.0,157,6,0,0,Partly Cloudy
2022-06-07,21.807912744755868,16.314981886787972,0.0457934949271703,158,6,1,0,Partly Cloudy
2022-06-08,20.74648528414433,13.926953308606226,0.0,159,6,2,0,Partly Cloudy
2022-06-09,21.32132937782153,15.399906745945689,0.0,160,6,3,0,Partly Cloudy
2022-06-10,24.278648419125915,12.50584405871552,0.0,161,6,4,0,Partly Cloudy
2022-06-11,19.912718509087945,15.4295689376404,0.0,162,6,5,0,Cloudy
2022-06-12,21.10400994283078,17.71270841478885,0.0,163,6,6,0,Partly Cloudy
2022-06-13,19.47993078177853,13.256565726182448,0.0,164,6,0,0,Cloudy
2022-06-14,18.758905799207643,13.57643446930545,0.0,165,6,1,0,Cloudy
2022-06-15,19.23731441049976,13.61996763779738,0.0,166,6,2,0,Cloudy
2022-06-16,19.407366983977944,14.85041622761732,0.0,167,6,3,0,Cloudy
2022-06-17,21.043852581414058,13.032876281143286,0.0,168,6,4,0,Partly Cloudy
2022-06-18,24.985343716499795,15.232905568205268,0.0,169,6,5,0,Partly Cloudy
2022-06-19,18.819681898749067,15.84649805811427,0.0,170,6,6,0,Cloudy
2022-06-20,19.385390756405883,15.35456977752644,0.0,171,6,0,0,Cloudy
2022-06-21,20.06157372224863,11.87885068547268,0.0,172,6,1,0,Partly Cloudy
2022-06-22,20.95091074433411,16.00427063057814,0.0,173,6,2,0,Partly Cloudy
2022-06-23,20.66023133402776,15.89924191846325,0.4892205329821122,174,6,3,0,Partly Cloudy
2022-06-24,22.677469084665848,15.721736306258189,0.4912731198444791,175,6,4,0,Partly Cloudy
2022-06-25,15.234979333724093,15.020697805339893,0.0269844380009394,176,6,5,0,Cloudy
2022-06-26,15.294734278870504,14.778299784790994,0.4285374197973031,177,6,6,0,Cloudy
2022-06-27,19.060018466474748,15.984826464536129,0.2076426008052472,178,6,0,0,Cloudy
2022-06-28,22.23191120747606,17.311387814077232,2.166481861477904,179,6,1,1,Light Rain
2022-06-29,16.893910307720315,12.98808376460478,1.6194340633655546,180,6,2,1,Drizzle
2022-06-30,14.000200333549303,9.000200333549305,0.7098230232888587,181,6,3,1,Mist
2022-07-01,21.150448457417586,14.276337104474235,0.9625801063553716,182,7,4,1,Mist
2022-07-02,20.490396899944688,14.20764813873458,1.2354886878750049,183,7,5,1,Drizzle
2022-07-03,17.82002810575742,12.09551540797634,1.168175736004602,184,7,6,1,Drizzle
2022-07-04,18.02909862554637,13.972940364618673,1.2211069751289454,185,7,0,1,Drizzle
2022-07-05,18.06279381531101,12.90569944125363,2.1980272874177134,186,7,1,1,Light Rain
2022-07-06,20.227825213789533,13.708946560930238,1.2598817755996978,187,7,2,1,Drizzle
2022-07-07,18.760965921863587,12.762237956293498,1.3927160642151328,188,7,3,1,Drizzle
2022-07-08,21.010932751293986,13.742600858370553,1.8751559870721453,189,7,4,1,Drizzle
2022-07-09,14.325123841713657,13.8148984817306,1.6084521178849664,190,7,5,1,Drizzle
2022-07-10,18.33460607740381,14.578949243019787,1.7898469728998152,191,7,6,1,Drizzle
2022-07-11,17.812490783389787,12.023094300211326,1.4017613545452656,192,7,0,1,Drizzle
2022-07-12,19.57055767668303,12.289990101781626,1.5764144946451455,193,7,1,1,Drizzle
2022-07-13,19.028129751795955,15.015829094239152,1.525079171432158,194,7,2,1,Drizzle
2022-07-14,21.72323875237362,13.293128659202312,1.8561524313961304,195,7,3,1,Drizzle
2022-07-15,16.434536349550825,16.119041610354557,1.8982397710001524,196,7,4,1,Drizzle
2022-07-16,20.272176719077645,14.864740219513868,4.349026982028947,197,7,5,1,Light Rain
2022-07-17,21.3281673674154,15.458189390003998,2.2200133507415667,198,7,6,1,Light Rain
2022-07-18,23.957398050954904,16.686910705113036,2.574484175799299,199,7,0,1,Light Rain
2022-07-19,19.315478132097425,14.130740834289204,2.14726032089266,200,7,1,1,Light Rain
2022-07-20,20.9651220753904,13.75961334855534,2.850138723311737,201,7,2,1,Light Rain
2022-07-21,16.74795094828946,15.956527451788157,2.5622757878643343,202,7,3,1,Light Rain
2022-07-22,15.613500969538167,15.442459710609482,2.7536064216802574,203,7,4,1,Light Rain
2022-07-23,22.13095178497096,14.427986658653335,2.4565465634966217,204,7,5,1,Light Rain
2022-07-24,20.476511876763794,16.828529675275867,2.740493883160682,205,7,6,1,Light Rain
2022-07-25,22.89311335094027,14.4568951151805,2.9173817237691324,206,7,0,1,Light Rain
2022-07-26,17.839949418905917,14.859889094125464,2.9473302815493883,207,7,1,1,Light Rain
2022-07-27,21.679423405831017,14.879567364992848,3.739041046358727,208,7,2,1,Light Rain
2022-07-28,24.43229977749204,13.484374025135326,3.738305416387608,209,7,3,1,Light Rain
2022-07-29,21.59128501144001,15.042689740537428,4.383432771419809,210,7,4,1,Light Rain
2022-07-30,21.364394280450743,17.06300215458579,3.365971851485116,211,7,5,1,Light Rain
2022-07-31,20.889831092781755,15.678355724857402,4.557726963443809,212,7,6,1,Light Rain
2022-08-01,17.79455564594567,15.102018131736644,3.833057184616921,213,8,0,1,Light Rain
2022-08-02,23.71315718193992,14.858756995614954,3.24956261219965,214,8,1,1,Light Rain
2022-08-03,19.84806243630853,15.645144943752593,3.4360992299337427,215,8,2,1,Light Rain
2022-08-04,22.14856420851336,16.32236832975691,3.3848000052557667,216,8,3,1,Light Rain
2022-08-05,18.085381947695844,16.161873638921474,3.340565220211163,217,8,4,1,Light Rain
2022-08-06,18.92639569062153,14.801923221012997,3.508139525785764,218,8,5,1,Light Rain
2022-08-07,24.231343982954755,15.839990820322372,3.4912385908091945,219,8,6,1,Light Rain
2022-08-08,20.744386000316062,16.127203016484643,4.136254778004515,220,8,0,1,Light Rain
2022-08-09,24.42530709272821,13.95233681715972,3.8866339463814095,221,8,1,1,Light Rain
2022-08-10,21.443980917369696,15.772655376616251,3.878584243006011,222,8,2,1,Light Rain
2022-08-11,18.000229111494015,12.336861430733268,4.427291948813254,223,8,3,1,Light Rain
2022-08-12,23.55361383860009,16.36243561212743,4.656966827889896,224,8,4,1,Light Rain
2022-08-13,20.676994223297168,16.69025978300989,5.58863330431371,225,8,5,1,Light Rain
2022-08-14,23.343277074519985,16.88344880191982,4.454872493605932,226,8,6,1,Light Rain
2022-08-15,22.08723573189548,15.233199519516369,4.339670406829534,227,8,0,1,Light Rain
2022-08-16,19.043259110967828,16.35421714933355,4.292609658582034,228,8,1,1,Light Rain
2022-08-17,22.55250622479236,18.092672454147607,4.308527123649693,229,8,2,1,Light Rain
2022-08-18,26.71249568369612,18.144689052010257,4.368849198640591,230,8,3,1,Light Rain
2022-08-19,23.403838113704992,16.04874658883341,4.562679204569263,231,8,4,1,Light Rain
2022-08-20,22.402299594965346,16.371114016777724,6.550516074285969,232,8,5,1,Light Rain
2022-08-21,24.76911644112544,17.899267463149798,4.4527870682617765,233,8,6,1,Light Rain
2022-08-22,23.14245577929545,14.053580171329196,4.612993371767484,234,8,0,1,Light Rain
2022-08-23,23.244440767505143,15.893147000870153,4.668783939260862,235,8,1,1,Light Rain
2022-08-24,20.74790877461473,18.45516706655819,5.202724539082962,236,8,2,1,Light Rain
2022-08-25,23.50614398941312,17.989714369010898,4.888638912146199,237,8,3,1,Light Rain
2022-08-26,25.2180938045238,17.156940546657793,5.025543018120036,238,8,4,1,Light Rain
2022-08-27,21.585279688652072,14.421434187000555,4.879303529676249,239,8,5,1,Light Rain
2022-08-28,26.217997990058752,16.683439093733657,5.095766437403598,240,8,6,1,Light Rain
2022-08-29,23.298568917351588,15.952513581574388,4.965235599652891,241,8,0,1,Light Rain
2022-08-30,21.82075534718836,17.413964413411627,5.311832750649418,242,8,1,1,Light Rain
2022-08-31,25.70717684174747,15.784318854342564,5.067284492249129,243,8,2,1,Light Rain
2022-09-01,23.25521318688705,15.541576068392608,5.774845185996039,244,9,3,1,Light Rain
2022-09-02,25.46595641988289,14.065550734912009,5.4970617883332125,245,9,4,1,Light Rain
2022-09-03,23.48273538004828,19.0790838786608,5.748208270934853,246,9,5,1,Light Rain
2022-09-04,24.06709201139876,16.73106524175641,5.459826972833804,247,9,6,1,Light Rain
2022-09-05,25.29548631098163,17.651574807172935,5.477698102747579,248,9,0,1,Light Rain
2022-09-06,25.01287553220267,17.49839981720459,5.35240203556366,249,9,1,1,Light Rain
2022-09-07,20.563790918428506,15.987247236091635,5.6829100692433245,250,9,2,1,Light Rain
2022-09-08,22.43716093242262,15.787156521655694,5.715977459300163,251,9,3,1,Light Rain
2022-09-09,26.66424620730686,16.255825677411806,5.71542333578299,252,9,4,1,Light Rain
2022-09-10,24.66787750618616,16.76775282054839,6.077625262136231,253,9,5,1,Light Rain
2022-09-11,24.012321594672493,18.491758310671447,6.312485874292669,254,9,6,1,Light Rain
2022-09-12,22.471140935323,16.838225780805644,6.170229498929261,255,9,0,1,Light Rain
2022-09-13,23.158154259569976,20.742074778877104,5.650070917035532,256,9,1,1,Light Rain
2022-09-14,21.40416240352076,19.754158332250984,6.051874330123335,257,9,2,1,Light Rain
2022-09-15,25.37608731125212,19.51759344855719,5.684171261034484,258,9,3,1,Light Rain
2022-09-16,24.51338015133653,18.21769036503932,6.211382728529941,259,9,4,1,Light Rain
2022-09-17,23.90936459513909,20.76119936755753,5.92375555992203,260,9,5,1,Light Rain
2022-09-18,25.839217893232963,18.25581687381652,5.799582665307749,261,9,6,1,Light Rain
2022-09-19,26.83693028522302,18.62940019523091,6.653926304572455,262,9,0,1,Light Rain
2022-09-20,30.4294695152498,19.02511336520484,6.216410665381345,263,9,1,1,Light Rain
2022-09-21,23.35391205421057,19.91710978615092,6.009257641907485,264,9,2,1,Light Rain
2022-09-22,28.83152695120171,19.914297523724944,5.848824802978694,265,9,3,1,Light Rain
2022-09-23,28.59449465776225,18.34111615734557,6.202820812622843,266,9,4,1,Light Rain
2022-09-24,25.226033268500267,18.34946254393864,7.030892748977401,267,9,5,1,Rainy
2022-09-25,27.32697813017129,20.204208790427582,6.302411803347377,268,9,6,1,Light Rain
2022-09-26,26.14184707337367,20.41283437627108,7.514444452871443,269,9,0,1,Rainy
2022-09-27,27.5653774815338,18.84577353725312,5.992480849485936,270,9,1,1,Light Rain
2022-09-28,30.349387931252608,17.15100602859277,6.318456731441277,271,9,2,1,Light Rain
2022-09-29,28.67966215528343,19.3169406390022,6.6730012921026365,272,9,3,1,Light Rain
2022-09-30,28.623147731893624,20.65944038803751,6.299509112826715,273,9,4,1,Light Rain
2022-10-01,26.882910412077123,22.52859560602016,6.0165399435938784,274,10,5,1,Light Rain
2022-10-02,24.91308978657428,18.11990523798508,6.375150979520775,275,10,6,1,Light Rain
2022-10-03,27.60197596185924,19.37338178881218,6.414030726998598,276,10,0,1,Light Rain
2022-10-04,30.569832355037764,19.525525889428888,6.580497073932049,277,10,1,1,Light Rain
2022-10-05,25.23993758578624,22.239699318423128,6.641589325401981,278,10,2,1,Light Rain
2022-10-06,26.321664616738328,20.24987809647625,6.662163797970458,279,10,3,1,Light Rain
2022-10-07,28.821820915180457,19.037509970840222,6.490045901846587,280,10,4,1,Light Rain
2022-10-08,26.73724927107565,21.332634112921856,6.1086196602720335,281,10,5,1,Light Rain
2022-10-09,27.2585759759643,19.983578229074887,6.230023099283804,282,10,6,1,Light Rain
2022-10-10,28.133239752499605,18.84972493113224,6.666734389852492,283,10,0,1,Light Rain
2022-10-11,26.385725628719136,19.442712345055376,7.368035303969165,284,10,1,1,Rainy
2022-10-12,27.30490928632668,23.47827001676552,6.018314891612691,285,10,2,1,Light Rain
2022-10-13,30.79583001772104,21.54859576137669,6.318227501557009,286,10,3,1,Light Rain
2022-10-14,26.909644242044337,21.2287087477332,6.132114624277897,287,10,4,1,Light Rain
2022-10-15,26.463597452055662,20.786698601013665,6.067300690111543,288,10,5,1,Light Rain
2022-10-16,28.53375797775315,21.693888818952853,6.256961796744836,289,10,6,1,Light Rain
2022-10-17,31.391653613611005,21.76977374501766,6.344970495195066,290,10,0,1,Light Rain
2022-10-18,29.66726243262877,21.88102747634678,5.914647161779602,291,10,1,1,Light Rain
2022-10-19,29.26469658221816,21.707968752331208,6.575044786952468,292,10,2,1,Light Rain
2022-10-20,30.414678935615896,22.931370445867604,6.646215856867235,293,10,3,1,Light Rain
2022-10-21,26.96595984445709,21.754818816124573,7.370192572850456,294,10,4,1,Rainy
2022-10-22,31.577471214157057,20.34473368129593,5.923352912406702,295,10,5,1,Light Rain
2022-10-23,31.484848267839645,20.983950407171346,6.217211473281911,296,10,6,1,Light Rain
2022-10-24,30.028474159665244,19.024435735265115,6.03711032618516,297,10,0,1,Light Rain
2022-10-25,32.98720937973344,25.12297792336201,5.944709411087799,298,10,1,1,Light Rain
2022-10-26,28.847755743031392,23.46605544658526,6.109496299555026,299,10,2,1,Light Rain
2022-10-27,33.485034101063675,21.015345537495723,6.392128270817845,300,10,3,1,Light Rain
2022-10-28,31.663714732939283,21.92554190712849,5.686583756167686,301,10,4,1,Light Rain
2022-10-29,30.80613943105459,21.48015651625801,7.213963335154597,302,10,5,1,Rainy
2022-10-30,31.56298357387004,24.83573240828584,6.359427339786072,303,10,6,1,Light Rain
2022-10-31,31.510619979877845,20.47778891164341,6.204382708508984,304,10,0,1,Light Rain
2022-11-01,34.287030129032765,22.864239123566296,6.18613147094321,305,11,1,1,Light Rain
2022-11-02,29.813281115556585,22.61385579550176,5.728330301817892,306,11,2,1,Light Rain
2022-11-03,30.56060052565413,24.1002052488268,6.095400053563387,307,11,3,1,Light Rain
2022-11-04,34.276033758528726,22.78638574048159,5.649425707789265,308,11,4,1,Light Rain
2022-11-05,31.128901508026367,20.386666649892707,6.419165129297427,309,11,5,1,Light Rain
2022-11-06,34.23630083631555,22.727987525193,5.434679592862308,310,11,6,1,Light Rain
2022-11-07,35.94805569517169,21.726185283493,5.459335821997559,311,11,0,1,Light Rain
2022-11-08,31.85819470145454,23.382618648571302,5.619944142627197,312,11,1,1,Light Rain
2022-11-09,34.13572904723929,25.492368630642567,5.386591570788003,313,11,2,1,Light Rain
2022-11-10,30.57542512594809,20.808828915691045,5.4150326198418135,314,11,3,1,Light Rain
2022-11-11,34.50063469741215,22.29348356779372,5.423559505070196,315,11,4,1,Light Rain
2022-11-12,33.496895495072145,22.73959383549379,5.942176673933685,316,11,5,1,Light Rain
2022-11-13,34.14949284773516,23.06994475527049,5.351665857691627,317,11,6,1,Light Rain
2022-11-14,32.01609901511636,24.82525870758888,5.169128156937286,318,11,0,1,Light Rain
2022-11-15,30.087330553137377,23.526331542648126,5.041680397248363,319,11,1,1,Light Rain
2022-11-16,34.51665278803392,24.480808149555106,5.095859733923166,320,11,2,1,Light Rain
2022-11-17,29.48236085187292,22.987757444184616,5.130450453580637,321,11,3,1,Light Rain
2022-11-18,33.07182255335936,24.339452994618007,5.364620176648788,322,11,4,1,Light Rain
2022-11-19,35.68455268561585,25.228228713259703,4.748261410047324,323,11,5,1,Light Rain
2022-11-20,34.27993052564517,23.02884521312373,4.744315808648168,324,11,6,1,Light Rain
2022-11-21,37.88501929253652,25.363870981779595,4.786746901051847,325,11,0,1,Light Rain
2022-11-22,36.12897678457431,24.33369008867889,4.712235802372789,326,11,1,1,Light Rain
2022-11-23,32.85958491188569,25.885357542699168,4.673055289052195,327,11,2,1,Light Rain
2022-11-24,34.308804129068484,24.075794308440464,5.096413570516043,328,11,3,1,Light Rain
2022-11-25,34.244378397374746,25.009250844467687,4.498996846765847,329,11,4,1,Light Rain
2022-11-26,31.257830290862444,24.434619324770487,4.571512842128236,330,11,5,1,Light Rain
2022-11-27,32.62254696800991,24.40802296762416,4.6321770636070685,331,11,6,1,Light Rain
2022-11-28,33.461056889024604,24.99620073442756,4.24428534280559,332,11,0,1,Light Rain
2022-11-29,30.587421039144715,25.467114635236968,4.628495480859828,333,11,1,1,Light Rain
2022-11-30,34.83015886237672,22.8402729802254,4.3456522342484245,334,11,2,1,Light Rain
2022-12-01,34.31034234078565,26.91639063429103,4.186168649200511,335,12,3,1,Light Rain
2022-12-02,31.533994830337,22.02635328224741,4.596285241074221,336,12,4,1,Light Rain
2022-12-03,35.75746633831116,23.8371102608212,3.903893486886655,337,12,5,1,Light Rain
2022-12-04,36.44798492123015,24.769963996146416,4.672543367028733,338,12,6,1,Light Rain
2022-12-05,35.53542815050325,25.57548538857036,4.004099461613232,339,12,0,1,Light Rain
2022-12-06,34.496244243723694,27.36532520751121,3.9828066812162497,340,12,1,1,Light Rain
2022-12-07,36.388169264855065,22.256262240608287,4.421685848529301,341,12,2,1,Light Rain
2022-12-08,36.62449496807767,24.32329678040244,4.17633543036948,342,12,3,1,Light Rain
2022-12-09,35.93547817629204,21.934219494097967,3.749010824377072,343,12,4,1,Light Rain
2022-12-10,33.72589405289028,25.21001594849723,3.8880745936739656,344,12,5,1,Light Rain
2022-12-11,35.98058219489372,25.60669184146,3.436928102141877,345,12,6,1,Light Rain
2022-12-12,37.86840318244717,27.620402929814222,3.460292634696036,346,12,0,1,Light Rain
2022-12-13,34.33202925309187,25.44865330056091,3.05402404799418,347,12,1,1,Light Rain
2022-12-14,39.76678163304253,26.86566976250793,2.988566637896212,348,12,2,1,Light Rain
2022-12-15,34.56301324933026,26.205748204419304,3.662491627813086,349,12,3,1,Light Rain
2022-12-16,35.72020503245789,24.70590140853658,2.814195509806891,350,12,4,1,Light Rain
2022-12-17,34.349267244669655,23.272525785489567,2.789381272103364,351,12,5,1,Light Rain
2022-12-18,36.177347570523466,25.824067576515777,3.339669914064136,352,12,6,1,Light Rain
2022-12-19,32.280639170780816,23.19740476351791,2.5435819578038994,353,12,0,1,Light Rain
2022-12-20,34.70497465424078,27.40075138531642,2.610303756085823,354,12,1,1,Light Rain
2022-12-21,33.6424811103656,25.235613304688684,2.773167837543596,355,12,2,1,Light Rain
2022-12-22,36.12474623894499,27.290614797479407,2.7027497480779283,356,12,3,1,Light Rain
2022-12-23,37.86798299596555,24.79504012026481,2.887760548341044,357,12,4,1,Light Rain
2022-12-24,37.193784577072506,25.93451672159188,2.445792281732275,358,12,5,1,Light Rain
2022-12-25,31.1787959733834,25.859503572572866,2.3649558960798363,359,12,6,1,Light Rain
2022-12-26,40.02424899965733,25.49051060864472,2.541626145268317,360,12,0,1,Light Rain
2022-12-27,36.54631174787982,24.92003703655177,2.1862475363404794,361,12,1,1,Light Rain
2022-12-28,34.4160382975113,26.16700963265389,2.2126871136028115,362,12,2,1,Light Rain
2022-12-29,36.29421573081432,24.19672702975789,2.731856494455335,363,12,3,1,Light Rain
2022-12-30,36.34089821783506,23.77781000754219,1.85125113528016,364,12,4,1,Drizzle
2022-12-31,34.661012648464315,27.460537397647453,1.7536475957429611,365,12,5,1,Drizzle
2023-01-01,36.39436592145197,26.689724794075627,1.4507438166930262,1,1,6,1,Drizzle
2023-01-02,34.78504037809966,25.698826880241555,1.7910532419967309,2,1,0,1,Drizzle
2023-01-03,35.19034276633719,28.097060300017738,1.2910663434308414,3,1,1,1,Drizzle
2023-01-04,34.6232199824715,25.1953964996999,1.507155683504482,4,1,2,1,Drizzle
2023-01-05,33.12477785510711,27.577139134193963,1.839333585966997,5,1,3,1,Drizzle
2023-01-06,36.27376791049624,25.850827606434564,1.3786445072079805,6,1,4,1,Drizzle
2023-01-07,37.14230311156985,24.04306684186144,1.0747215689594576,7,1,5,1,Drizzle
2023-01-08,36.988718511152285,28.34332621095595,1.5414316752093704,8,1,6,1,Drizzle
2023-01-09,37.58369049568832,27.046754263228625,0.9027181345015416,9,1,0,1,Mist
2023-01-10,36.57505515063462,25.36693076490907,1.2696210062645623,10,1,1,1,Drizzle
2023-01-11,34.841109718460245,26.625349389726765,1.0135245690358352,11,1,2,1,Drizzle
2023-01-12,37.56373154346824,24.91352751922724,0.5876333007029142,12,1,3,1,Mist
2023-01-13,33.14487551562414,26.74566096930492,1.4780984910684802,13,1,4,1,Drizzle
2023-01-14,34.031745549845056,21.89654397248308,0.4335994625869157,14,1,5,0,Hot
2023-01-15,33.875544778465965,23.93305944437683,2.301742685786775,15,1,6,1,Light Rain
2023-01-16,37.93260116873039,26.90963195174668,0.1659508370482083,16,1,0,0,Very Hot
2023-01-17,37.62430705162152,25.04262770901058,0.215542387397984,17,1,1,0,Very Hot
2023-01-18,36.677288317599576,25.703187932789824,0.0938038691952625,18,1,2,0,Very Hot
2023-01-19,37.80820292441896,23.344861742623603,0.0,19,1,3,0,Very Hot
2023-01-20,33.865171869358754,28.10841669748106,0.418643502467938,20,1,4,0,Hot
2023-01-21,36.278062836156536,27.09240528308072,0.2740280731186879,21,1,5,0,Very Hot
2023-01-22,35.28541252576114,24.97400514020624,0.3662410736382249,22,1,6,0,Very Hot
2023-01-23,37.18218136765749,24.63484822662637,0.0,23,1,0,0,Very Hot
2023-01-24,35.20840549252572,26.75160431247062,0.0,24,1,1,0,Very Hot
2023-01-25,34.61720068558113,28.144666198934296,0.0,25,1,2,0,Hot
2023-01-26,36.414947051149305,26.56383139353616,0.0,26,1,3,0,Very Hot
2023-01-27,37.02933893535072,28.35160442177268,0.0,27,1,4,0,Very Hot
2023-01-28,33.88202446588697,23.669573405313525,0.0,28,1,5,0,Hot
2023-01-29,35.03613870648381,23.78172278868381,0.0,29,1,6,0,Very Hot
2023-01-30,32.97886281968317,23.18360918379651,0.0,30,1,0,0,Hot
2023-01-31,30.034973467646783,25.584407826317086,0.0,31,1,1,0,Hot
2023-02-01,35.36528271578542,25.13845974177713,0.0,32,2,2,0,Very Hot
2023-02-02,36.11337842459813,24.59897071325423,0.0,33,2,3,0,Very Hot
2023-02-03,35.34886228386165,25.991198008166688,0.0,34,2,4,0,Very Hot
2023-02-04,30.852743869385392,26.574800021247885,0.0,35,2,5,0,Hot
2023-02-05,33.97530635994743,22.38541004014,0.0,36,2,6,0,Hot
2023-02-06,30.163469074456245,23.72465717433921,0.0,37,2,0,0,Hot
2023-02-07,37.26077041311215,25.79517312964724,0.0,38,2,1,0,Very Hot
2023-02-08,32.26853021467333,23.806839539448777,0.0,39,2,2,0,Hot
2023-02-09,36.86880927848665,23.25329232715957,0.0,40,2,3,0,Very Hot
2023-02-10,36.16522001436534,25.919242650373526,0.0,41,2,4,0,Very Hot
2023-02-11,32.385919721622976,22.396720194100595,0.1258865693347846,42,2,5,0,Hot
2023-02-12,31.833316852472592,23.816851016819,0.0,43,2,6,0,Hot
2023-02-13,34.70960628432347,24.69917213479277,0.0,44,2,0,0,Hot
2023-02-14,32.22841631709361,23.28121520315665,0.5306198295603948,45,2,1,1,Mist
2023-02-15,34.028478861805226,25.25119018826193,0.0,46,2,2,0,Hot
2023-02-16,32.76257395033459,23.156444929567847,1.2238419385580648,47,2,3,1,Drizzle
2023-02-17,30.06893445955976,26.054805142112592,0.0,48,2,4,0,Hot
2023-02-18,29.07166874549548,23.684203902377416,0.0,49,2,5,0,Sunny
2023-02-19,33.885687345786145,24.809528399215896,0.0,50,2,6,0,Hot
2023-02-20,32.20730770787433,24.85033216984913,0.0,51,2,0,0,Hot
2023-02-21,32.12076839901166,22.71755361887184,0.0,52,2,1,0,Hot
2023-02-22,34.513651685823014,20.50511698236097,0.0,53,2,2,0,Hot
2023-02-23,35.36226679907214,24.051901204060822,0.0,54,2,3,0,Very Hot
2023-02-24,32.362264875255185,23.543580543272466,0.0,55,2,4,0,Hot
2023-02-25,32.11667482133683,24.19224960597228,0.0,56,2,5,0,Hot
2023-02-26,33.68725450547223,22.941086698896868,0.0,57,2,6,0,Hot
2023-02-27,29.86080465403162,22.556631507200468,0.5175290800949779,58,2,0,1,Mist
2023-02-28,32.90733368194538,26.13542881718753,0.0,59,2,1,0,Hot
2023-03-01,33.44982939636684,20.8337091246396,0.0,60,3,2,0,Hot
2023-03-02,33.59025991921148,24.06178536920972,0.0,61,3,3,0,Hot
2023-03-03,28.23878276614589,22.01669893253049,0.0,62,3,4,0,Sunny
2023-03-04,30.470847740572072,22.29182286952234,0.0,63,3,5,0,Hot
